tile_id,cloud_cover,date,spatial_cover,links,month
T14SQA,0,2021-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021061T170119.v2.0/HLS.S30.T14SQA.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021061T170119.v2.0/HLS.S30.T14SQA.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021061T170119.v2.0/HLS.S30.T14SQA.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021061T170119.v2.0/HLS.S30.T14SQA.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021061T170119.v2.0/HLS.S30.T14SQA.2021061T170119.v2.0.Fmask.tif'}",3
T14SQA,0,2021-03-07,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021066T170141.v2.0/HLS.S30.T14SQA.2021066T170141.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021066T170141.v2.0/HLS.S30.T14SQA.2021066T170141.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021066T170141.v2.0/HLS.S30.T14SQA.2021066T170141.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021066T170141.v2.0/HLS.S30.T14SQA.2021066T170141.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021066T170141.v2.0/HLS.S30.T14SQA.2021066T170141.v2.0.Fmask.tif'}",3
T14SQA,1,2021-03-15,11,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021074T170949.v2.0/HLS.S30.T14SQA.2021074T170949.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021074T170949.v2.0/HLS.S30.T14SQA.2021074T170949.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021074T170949.v2.0/HLS.S30.T14SQA.2021074T170949.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021074T170949.v2.0/HLS.S30.T14SQA.2021074T170949.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021074T170949.v2.0/HLS.S30.T14SQA.2021074T170949.v2.0.Fmask.tif'}",3
T14SQA,3,2021-03-20,11,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021079T171011.v2.0/HLS.S30.T14SQA.2021079T171011.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021079T171011.v2.0/HLS.S30.T14SQA.2021079T171011.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021079T171011.v2.0/HLS.S30.T14SQA.2021079T171011.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021079T171011.v2.0/HLS.S30.T14SQA.2021079T171011.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021079T171011.v2.0/HLS.S30.T14SQA.2021079T171011.v2.0.Fmask.tif'}",3
T14SQA,0,2021-04-01,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021091T165849.v2.0/HLS.S30.T14SQA.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021091T165849.v2.0/HLS.S30.T14SQA.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021091T165849.v2.0/HLS.S30.T14SQA.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021091T165849.v2.0/HLS.S30.T14SQA.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021091T165849.v2.0/HLS.S30.T14SQA.2021091T165849.v2.0.Fmask.tif'}",4
T14SQA,0,2021-04-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021101T165839.v2.0/HLS.S30.T14SQA.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021101T165839.v2.0/HLS.S30.T14SQA.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021101T165839.v2.0/HLS.S30.T14SQA.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021101T165839.v2.0/HLS.S30.T14SQA.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021101T165839.v2.0/HLS.S30.T14SQA.2021101T165839.v2.0.Fmask.tif'}",4
T14SQA,0,2021-05-06,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021126T165851.v2.0/HLS.S30.T14SQA.2021126T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021126T165851.v2.0/HLS.S30.T14SQA.2021126T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021126T165851.v2.0/HLS.S30.T14SQA.2021126T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021126T165851.v2.0/HLS.S30.T14SQA.2021126T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021126T165851.v2.0/HLS.S30.T14SQA.2021126T165851.v2.0.Fmask.tif'}",5
T14SQA,5,2021-05-14,11,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021134T170849.v2.0/HLS.S30.T14SQA.2021134T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021134T170849.v2.0/HLS.S30.T14SQA.2021134T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021134T170849.v2.0/HLS.S30.T14SQA.2021134T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021134T170849.v2.0/HLS.S30.T14SQA.2021134T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021134T170849.v2.0/HLS.S30.T14SQA.2021134T170849.v2.0.Fmask.tif'}",5
T14SQA,5,2021-08-12,11,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021224T170849.v2.0/HLS.S30.T14SQA.2021224T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021224T170849.v2.0/HLS.S30.T14SQA.2021224T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021224T170849.v2.0/HLS.S30.T14SQA.2021224T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021224T170849.v2.0/HLS.S30.T14SQA.2021224T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021224T170849.v2.0/HLS.S30.T14SQA.2021224T170849.v2.0.Fmask.tif'}",8
T14SQA,4,2021-08-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021236T165851.v2.0/HLS.S30.T14SQA.2021236T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021236T165851.v2.0/HLS.S30.T14SQA.2021236T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021236T165851.v2.0/HLS.S30.T14SQA.2021236T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021236T165851.v2.0/HLS.S30.T14SQA.2021236T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021236T165851.v2.0/HLS.S30.T14SQA.2021236T165851.v2.0.Fmask.tif'}",8
T14SQA,1,2021-09-01,12,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021244T170849.v2.0/HLS.S30.T14SQA.2021244T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021244T170849.v2.0/HLS.S30.T14SQA.2021244T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021244T170849.v2.0/HLS.S30.T14SQA.2021244T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021244T170849.v2.0/HLS.S30.T14SQA.2021244T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021244T170849.v2.0/HLS.S30.T14SQA.2021244T170849.v2.0.Fmask.tif'}",9
T14SQA,0,2021-09-11,12,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021254T170849.v2.0/HLS.S30.T14SQA.2021254T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021254T170849.v2.0/HLS.S30.T14SQA.2021254T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021254T170849.v2.0/HLS.S30.T14SQA.2021254T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021254T170849.v2.0/HLS.S30.T14SQA.2021254T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021254T170849.v2.0/HLS.S30.T14SQA.2021254T170849.v2.0.Fmask.tif'}",9
T14SQA,0,2021-09-23,100,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021266T170031.v2.0/HLS.S30.T14SQA.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021266T170031.v2.0/HLS.S30.T14SQA.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021266T170031.v2.0/HLS.S30.T14SQA.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021266T170031.v2.0/HLS.S30.T14SQA.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021266T170031.v2.0/HLS.S30.T14SQA.2021266T170031.v2.0.Fmask.tif'}",9
T14SQA,2,2021-09-26,11,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021269T171051.v2.0/HLS.S30.T14SQA.2021269T171051.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021269T171051.v2.0/HLS.S30.T14SQA.2021269T171051.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021269T171051.v2.0/HLS.S30.T14SQA.2021269T171051.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021269T171051.v2.0/HLS.S30.T14SQA.2021269T171051.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQA.2021269T171051.v2.0/HLS.S30.T14SQA.2021269T171051.v2.0.Fmask.tif'}",9
T14SQC,0,2021-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021061T170119.v2.0/HLS.S30.T14SQC.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021061T170119.v2.0/HLS.S30.T14SQC.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021061T170119.v2.0/HLS.S30.T14SQC.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021061T170119.v2.0/HLS.S30.T14SQC.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021061T170119.v2.0/HLS.S30.T14SQC.2021061T170119.v2.0.Fmask.tif'}",3
T14SQC,0,2021-03-07,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021066T170141.v2.0/HLS.S30.T14SQC.2021066T170141.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021066T170141.v2.0/HLS.S30.T14SQC.2021066T170141.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021066T170141.v2.0/HLS.S30.T14SQC.2021066T170141.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021066T170141.v2.0/HLS.S30.T14SQC.2021066T170141.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021066T170141.v2.0/HLS.S30.T14SQC.2021066T170141.v2.0.Fmask.tif'}",3
T14SQC,0,2021-03-15,53,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021074T170949.v2.0/HLS.S30.T14SQC.2021074T170949.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021074T170949.v2.0/HLS.S30.T14SQC.2021074T170949.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021074T170949.v2.0/HLS.S30.T14SQC.2021074T170949.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021074T170949.v2.0/HLS.S30.T14SQC.2021074T170949.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021074T170949.v2.0/HLS.S30.T14SQC.2021074T170949.v2.0.Fmask.tif'}",3
T14SQC,1,2021-03-20,53,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021079T171011.v2.0/HLS.S30.T14SQC.2021079T171011.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021079T171011.v2.0/HLS.S30.T14SQC.2021079T171011.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021079T171011.v2.0/HLS.S30.T14SQC.2021079T171011.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021079T171011.v2.0/HLS.S30.T14SQC.2021079T171011.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021079T171011.v2.0/HLS.S30.T14SQC.2021079T171011.v2.0.Fmask.tif'}",3
T14SQC,0,2021-04-01,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021091T165849.v2.0/HLS.S30.T14SQC.2021091T165849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021091T165849.v2.0/HLS.S30.T14SQC.2021091T165849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021091T165849.v2.0/HLS.S30.T14SQC.2021091T165849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021091T165849.v2.0/HLS.S30.T14SQC.2021091T165849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021091T165849.v2.0/HLS.S30.T14SQC.2021091T165849.v2.0.Fmask.tif'}",4
T14SQC,0,2021-04-11,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021101T165839.v2.0/HLS.S30.T14SQC.2021101T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021101T165839.v2.0/HLS.S30.T14SQC.2021101T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021101T165839.v2.0/HLS.S30.T14SQC.2021101T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021101T165839.v2.0/HLS.S30.T14SQC.2021101T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021101T165839.v2.0/HLS.S30.T14SQC.2021101T165839.v2.0.Fmask.tif'}",4
T14SQC,1,2021-04-19,55,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021109T170851.v2.0/HLS.S30.T14SQC.2021109T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021109T170851.v2.0/HLS.S30.T14SQC.2021109T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021109T170851.v2.0/HLS.S30.T14SQC.2021109T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021109T170851.v2.0/HLS.S30.T14SQC.2021109T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021109T170851.v2.0/HLS.S30.T14SQC.2021109T170851.v2.0.Fmask.tif'}",4
T14SQC,1,2021-07-25,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021206T165901.v2.0/HLS.S30.T14SQC.2021206T165901.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021206T165901.v2.0/HLS.S30.T14SQC.2021206T165901.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021206T165901.v2.0/HLS.S30.T14SQC.2021206T165901.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021206T165901.v2.0/HLS.S30.T14SQC.2021206T165901.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021206T165901.v2.0/HLS.S30.T14SQC.2021206T165901.v2.0.Fmask.tif'}",7
T14SQC,1,2021-08-12,53,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021224T170849.v2.0/HLS.S30.T14SQC.2021224T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021224T170849.v2.0/HLS.S30.T14SQC.2021224T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021224T170849.v2.0/HLS.S30.T14SQC.2021224T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021224T170849.v2.0/HLS.S30.T14SQC.2021224T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021224T170849.v2.0/HLS.S30.T14SQC.2021224T170849.v2.0.Fmask.tif'}",8
T14SQC,4,2021-08-24,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021236T165851.v2.0/HLS.S30.T14SQC.2021236T165851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021236T165851.v2.0/HLS.S30.T14SQC.2021236T165851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021236T165851.v2.0/HLS.S30.T14SQC.2021236T165851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021236T165851.v2.0/HLS.S30.T14SQC.2021236T165851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021236T165851.v2.0/HLS.S30.T14SQC.2021236T165851.v2.0.Fmask.tif'}",8
T14SQC,2,2021-09-01,54,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021244T170849.v2.0/HLS.S30.T14SQC.2021244T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021244T170849.v2.0/HLS.S30.T14SQC.2021244T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021244T170849.v2.0/HLS.S30.T14SQC.2021244T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021244T170849.v2.0/HLS.S30.T14SQC.2021244T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021244T170849.v2.0/HLS.S30.T14SQC.2021244T170849.v2.0.Fmask.tif'}",9
T14SQC,3,2021-09-06,54,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021249T170851.v2.0/HLS.S30.T14SQC.2021249T170851.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021249T170851.v2.0/HLS.S30.T14SQC.2021249T170851.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021249T170851.v2.0/HLS.S30.T14SQC.2021249T170851.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021249T170851.v2.0/HLS.S30.T14SQC.2021249T170851.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021249T170851.v2.0/HLS.S30.T14SQC.2021249T170851.v2.0.Fmask.tif'}",9
T14SQC,5,2021-09-08,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021251T165839.v2.0/HLS.S30.T14SQC.2021251T165839.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021251T165839.v2.0/HLS.S30.T14SQC.2021251T165839.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021251T165839.v2.0/HLS.S30.T14SQC.2021251T165839.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021251T165839.v2.0/HLS.S30.T14SQC.2021251T165839.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021251T165839.v2.0/HLS.S30.T14SQC.2021251T165839.v2.0.Fmask.tif'}",9
T14SQC,0,2021-09-11,54,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021254T170849.v2.0/HLS.S30.T14SQC.2021254T170849.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021254T170849.v2.0/HLS.S30.T14SQC.2021254T170849.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021254T170849.v2.0/HLS.S30.T14SQC.2021254T170849.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021254T170849.v2.0/HLS.S30.T14SQC.2021254T170849.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021254T170849.v2.0/HLS.S30.T14SQC.2021254T170849.v2.0.Fmask.tif'}",9
T14SQC,0,2021-09-23,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021266T170031.v2.0/HLS.S30.T14SQC.2021266T170031.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021266T170031.v2.0/HLS.S30.T14SQC.2021266T170031.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021266T170031.v2.0/HLS.S30.T14SQC.2021266T170031.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021266T170031.v2.0/HLS.S30.T14SQC.2021266T170031.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021266T170031.v2.0/HLS.S30.T14SQC.2021266T170031.v2.0.Fmask.tif'}",9
T14SQC,1,2021-09-26,53,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021269T171051.v2.0/HLS.S30.T14SQC.2021269T171051.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021269T171051.v2.0/HLS.S30.T14SQC.2021269T171051.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021269T171051.v2.0/HLS.S30.T14SQC.2021269T171051.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021269T171051.v2.0/HLS.S30.T14SQC.2021269T171051.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQC.2021269T171051.v2.0/HLS.S30.T14SQC.2021269T171051.v2.0.Fmask.tif'}",9
T14SQB,1,2021-03-02,99,"{'B02': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQB.2021061T170119.v2.0/HLS.S30.T14SQB.2021061T170119.v2.0.B02.tif', 'B03': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQB.2021061T170119.v2.0/HLS.S30.T14SQB.2021061T170119.v2.0.B03.tif', 'B04': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQB.2021061T170119.v2.0/HLS.S30.T14SQB.2021061T170119.v2.0.B04.tif', 'B8A': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQB.2021061T170119.v2.0/HLS.S30.T14SQB.2021061T170119.v2.0.B8A.tif', 'Fmask': 's3://lp-prod-protected/HLSS30.020/HLS.S30.T14SQB.2021061T170119.v2.0/HLS.S30.T14SQB.2021061T170119.v2.0.Fmask.tif'}",3
